Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Cluster,RuleSegment,Segment,PCA1,PCA2,ChurnProbability,ChurnPrediction,RecommendedAction
13236,25,2,744.85,4,2,3,2,New Customer,One-Time Buyer,-0.02704529754353563,-0.9667123796095396,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13237,388,1,643.0,2,1,3,3,One-Time Buyer,At Risk,-1.252284256660244,0.35238606053240357,0.6667746328450658,1.0,"Win back: targeted discount, re-engagement email flow"
13238,17,6,1006.63,5,4,3,4,Loyal Customer,Loyal Customer,0.7760150820487365,-0.5834406538473889,0.5932387165558509,1.0,"Court: upsell/cross-sell, referral incentives"
13239,262,5,1594.69,2,4,4,3,Win-Back Priority,At Risk,0.28896808652321404,0.5029882300589309,0.19145003213601117,0.0,"Win back: targeted discount, re-engagement email flow"
13240,96,8,1679.46,3,4,4,4,Loyal Customer,Loyal Customer,1.0114516407629284,-0.016875153884046024,0.16368124683666221,0.0,"Court: upsell/cross-sell, referral incentives"
13241,412,1,112.53,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.079024102904452,-0.008812360067788202,0.8623303563419786,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13242,112,7,699.4,3,4,3,4,Loyal Customer,Loyal Customer,0.4949986988500176,-0.2294993727940079,0.3309953232944076,0.0,"Court: upsell/cross-sell, referral incentives"
13243,203,5,1220.38,2,4,3,4,At Risk,Loyal Customer,0.3082040046109938,0.1849468692438031,0.2722989304351838,0.0,"Court: upsell/cross-sell, referral incentives"
13244,93,1,121.74000000000001,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.2986336183459735,-1.3232027309802097,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13245,51,2,989.22,4,2,3,2,New Customer,One-Time Buyer,0.03800473978322756,-0.7825122709466389,0.7284226321808831,1.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13246,18,11,3351.75,5,5,5,1,VIP,VIP,1.7214422658019868,-0.04528486741281144,0.038540685120930326,0.0,"Court: white-glove service, early access, loyalty rewards"
13247,18,4,501.12,5,3,2,4,Needs Attention,Loyal Customer,0.2059835144670289,-0.8982397005961826,,,"Court: upsell/cross-sell, referral incentives"
13248,125,2,465.68,3,2,2,2,Needs Attention,One-Time Buyer,-0.46901140033961314,-0.6728880956696771,0.32707809993676484,0.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13249,92,9,1608.93,3,5,4,4,Loyal Customer,Loyal Customer,1.0826897590958695,-0.003148100571480137,0.24737516177723065,0.0,"Court: upsell/cross-sell, referral incentives"
13250,461,2,253.09,1,2,1,0,Lost / Let Go,Lost / Let Go,-1.5244478038001903,0.5716952845718062,0.7463244439691924,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13251,402,1,252.68,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.6986615518389505,0.16318546239295828,0.7035529598016014,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13252,394,2,399.3,2,2,2,3,Lost / Let Go,At Risk,-1.1660027312942451,0.4121704812801294,0.7285775368974676,1.0,"Win back: targeted discount, re-engagement email flow"
13253,157,4,2951.11,3,3,5,4,Loyal Customer,Loyal Customer,0.6675599069687187,0.1546996464111157,0.2583379932856696,0.0,"Court: upsell/cross-sell, referral incentives"
13254,376,1,51.410000000000004,2,1,1,0,One-Time Buyer,Lost / Let Go,-2.338067407138519,-0.3650825742487197,0.8197920282726097,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13255,9,3,904.46,5,3,3,4,Loyal Customer,Loyal Customer,0.31742150158224,-0.8677670247875444,0.5175933076238057,1.0,"Court: upsell/cross-sell, referral incentives"
13257,436,1,149.75,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.0092305004324205,0.1670576992025755,0.8877274221405139,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13258,12,5,1009.43,5,4,3,4,Loyal Customer,Loyal Customer,0.6705372004261504,-0.6648930815422638,0.3865407046712122,0.0,"Court: upsell/cross-sell, referral incentives"
13259,62,9,1398.79,3,5,4,4,Loyal Customer,Loyal Customer,1.0907210931943128,-0.16591216953892673,0.5360695865144529,1.0,"Court: upsell/cross-sell, referral incentives"
13260,61,1,557.62,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.5509752676703458,-1.0540648215137698,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13261,269,2,944.1,2,2,3,3,Needs Attention,At Risk,-0.49234201116769777,0.11749685427083467,0.48555162857676654,0.0,"Win back: targeted discount, re-engagement email flow"
13262,263,3,573.45,2,3,2,3,At Risk,At Risk,-0.47841562487273337,0.07429034506667458,0.4850421834345603,0.0,"Win back: targeted discount, re-engagement email flow"
13263,1,38,8650.98,5,5,5,1,VIP,VIP,3.087399758655891,0.6041459312254894,0.02625271706938216,0.0,"Court: white-glove service, early access, loyalty rewards"
13264,443,1,722.5600000000001,1,1,3,3,One-Time Buyer,At Risk,-1.3291430692890815,0.6135650533978328,0.6685849892096488,1.0,"Win back: targeted discount, re-engagement email flow"
13265,53,5,2092.66,4,4,4,4,VIP,Loyal Customer,0.898163413258489,-0.2995140732950068,0.08744039239972942,0.0,"Court: upsell/cross-sell, referral incentives"
13266,11,19,6135.04,5,5,5,1,VIP,VIP,2.398515467784418,0.2891926615687483,0.03547980101803835,0.0,"Court: white-glove service, early access, loyalty rewards"
13267,3,36,9758.26,5,5,5,1,VIP,VIP,3.0957609899413816,0.6236265137053522,0.011415602770267394,0.0,"Court: white-glove service, early access, loyalty rewards"
13268,18,10,3152.71,5,5,5,4,VIP,Loyal Customer,1.627437343000582,-0.09614400464293786,0.10407390609807929,0.0,"Court: upsell/cross-sell, referral incentives"
13269,1,28,8888.75,5,5,5,1,VIP,VIP,2.871883362087214,0.4936129635050603,0.015172641443298466,0.0,"Court: white-glove service, early access, loyalty rewards"
13270,366,1,1180.0,2,1,3,3,One-Time Buyer,At Risk,-0.931598791311512,0.42160422069435116,0.7652749017318072,1.0,"Win back: targeted discount, re-engagement email flow"
13271,37,1,211.49,4,1,1,2,One-Time Buyer,One-Time Buyer,-0.9240340520291582,-1.4116059277114104,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13272,31,2,276.56,4,2,1,2,New Customer,One-Time Buyer,-0.4799674694383589,-1.2045204178592008,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13273,113,1,138.98,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.2870331608208117,-1.20453664823983,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13274,409,1,360.85,2,1,2,0,One-Time Buyer,Lost / Let Go,-1.5573343010891874,0.2869484599631611,0.7135628030127646,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13275,384,2,238.86,2,2,1,0,Lost / Let Go,Lost / Let Go,-1.3700269051077973,0.23409135966618375,0.7064347339107667,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13276,64,5,1891.91,3,4,4,4,Loyal Customer,Loyal Customer,0.8276924368110685,-0.28028546603791477,0.4260325092963999,0.0,"Court: upsell/cross-sell, referral incentives"
13277,16,7,523.3,5,4,2,4,Needs Attention,Loyal Customer,0.590848336528261,-0.7083214050647227,0.5312230113432731,1.0,"Court: upsell/cross-sell, referral incentives"
13278,41,4,1425.35,4,3,4,4,Loyal Customer,Loyal Customer,0.6157730392170111,-0.5242808809136965,0.4902667716780517,0.0,"Court: upsell/cross-sell, referral incentives"
13279,78,1,137.75,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.2091289662621807,-1.3533725777826613,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13280,122,7,2293.33,3,4,4,4,Loyal Customer,Loyal Customer,0.9984548893231164,0.12795453761581796,0.21733795325000116,0.0,"Court: upsell/cross-sell, referral incentives"
13281,439,1,350.85,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.6399114418870964,0.40505585366418584,0.6495437804523688,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13282,18,4,1313.19,5,3,4,4,Loyal Customer,Loyal Customer,0.6331789902134494,-0.6423281949014001,0.41512347587480697,0.0,"Court: upsell/cross-sell, referral incentives"
13283,60,4,373.36,3,3,2,2,Needs Attention,One-Time Buyer,-0.022573885397440988,-0.8005517039233209,0.4890918592065387,0.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13284,331,1,201.19,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.6334079384545852,-0.19431908831229577,0.7648595611026279,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13285,23,6,3364.59,4,4,5,4,VIP,Loyal Customer,1.2974618202476622,-0.23755286889435126,0.17084457053096916,0.0,"Court: upsell/cross-sell, referral incentives"
13286,600,1,734.91,1,1,3,0,One-Time Buyer,Lost / Let Go,-1.6886627468805142,1.2751718365052074,0.816834976520761,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13287,603,3,781.59,1,3,3,3,At Risk,At Risk,-1.1359816302348527,1.5795614048254136,0.7318235224913577,1.0,"Win back: targeted discount, re-engagement email flow"
13288,443,5,927.61,1,4,3,3,At Risk,At Risk,-0.37454656272391146,1.1165469781511557,0.7131474441456725,1.0,"Win back: targeted discount, re-engagement email flow"
13289,724,1,307.95,1,1,2,0,One-Time Buyer,Lost / Let Go,-2.3639159761760347,1.563305629331229,0.932251964870033,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13291,156,11,3270.79,3,5,5,1,Loyal Customer,VIP,1.3879730457084591,0.5257964598868448,0.35748851328677644,0.0,"Court: white-glove service, early access, loyalty rewards"
13292,39,5,994.51,4,4,3,4,Loyal Customer,Loyal Customer,0.6008115767397834,-0.5558445089035302,0.34051707785012236,0.0,"Court: upsell/cross-sell, referral incentives"
13293,392,6,1192.94,2,4,3,3,At Risk,At Risk,-0.02532976046234383,1.031204122182981,0.6624116683804693,1.0,"Win back: targeted discount, re-engagement email flow"
13294,190,3,1689.53,2,3,4,4,At Risk,Loyal Customer,0.17149785868194173,0.055854683444548595,0.5432270071585815,1.0,"Court: upsell/cross-sell, referral incentives"
13295,360,4,1101.97,2,3,3,3,At Risk,At Risk,-0.24414400224203323,0.7424690956720155,0.5420774166666739,1.0,"Win back: targeted discount, re-engagement email flow"
13296,137,6,792.51,3,4,3,4,Loyal Customer,Loyal Customer,0.38941045215111253,-0.1447352451764887,0.6423360675776207,1.0,"Court: upsell/cross-sell, referral incentives"
13297,8,7,4368.62,5,4,5,4,VIP,Loyal Customer,1.5510087852453145,-0.17782389336684304,0.32048593896996114,0.0,"Court: upsell/cross-sell, referral incentives"
13298,1,1,360.0,5,1,2,2,One-Time Buyer,One-Time Buyer,-0.6045571285253822,-1.4213135236984147,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13299,268,3,1218.7,2,3,3,3,At Risk,At Risk,-0.15579075641953727,0.2954880215522204,0.4470355683838716,0.0,"Win back: targeted discount, re-engagement email flow"
13300,169,3,1285.51,3,3,4,4,Loyal Customer,Loyal Customer,0.09932929580592835,-0.10468057209576768,0.6768644995200528,1.0,"Court: upsell/cross-sell, referral incentives"
13301,104,4,600.19,3,3,2,4,Needs Attention,Loyal Customer,0.08488611954975521,-0.4904007541764764,0.2554029776653254,0.0,"Court: upsell/cross-sell, referral incentives"
13302,155,2,159.2,3,2,1,2,Needs Attention,One-Time Buyer,-1.0138869051487933,-0.8317205974758447,0.8505588507855845,1.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13303,400,1,61.72,2,1,1,0,One-Time Buyer,Lost / Let Go,-2.3144384422526385,-0.21686744717042464,0.8681878895331486,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13304,351,4,1217.99,2,3,3,3,At Risk,At Risk,-0.17869596642344035,0.7314031778874448,0.5615629610115161,1.0,"Win back: targeted discount, re-engagement email flow"
13305,4,16,3752.61,5,5,5,1,VIP,VIP,2.071841261927728,0.06458544865419555,0.06492474974017648,0.0,"Court: white-glove service, early access, loyalty rewards"
13306,430,1,53.65,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.4457259774983084,-0.12794002164282856,0.8700517347844375,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13307,120,3,273.34,3,3,1,2,Needs Attention,One-Time Buyer,-0.47225171718276754,-0.7207924792799819,0.6764473642298091,1.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13308,23,4,1670.3700000000001,4,3,4,4,Loyal Customer,Loyal Customer,0.7282395781170132,-0.5574529304827248,0.39253472813682105,0.0,"Court: upsell/cross-sell, referral incentives"
13309,7,6,1706.3700000000001,5,4,4,4,VIP,Loyal Customer,1.0335415784875626,-0.48502778599833074,0.2198440409013952,0.0,"Court: upsell/cross-sell, referral incentives"
13310,28,5,1541.2,4,4,4,4,VIP,Loyal Customer,0.8208737193963901,-0.48546050845137007,0.20038937632775491,0.0,"Court: upsell/cross-sell, referral incentives"
13311,4,2,598.57,5,2,2,2,New Customer,One-Time Buyer,-0.07488352170346094,-1.1126725425554904,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13312,451,1,124.75,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.124807945228132,0.1816086361162539,0.8785961208919653,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13313,22,12,3445.32,4,5,5,1,VIP,VIP,1.7857914913618165,0.010589234257794528,0.06676971871187554,0.0,"Court: white-glove service, early access, loyalty rewards"
13314,2,3,775.94,5,3,3,4,Loyal Customer,Loyal Customer,0.26581749316043324,-0.9377813022903212,,,"Court: upsell/cross-sell, referral incentives"
13315,689,1,310.26,1,1,2,0,One-Time Buyer,Lost / Let Go,-2.2787855989959582,1.4187985454341723,0.9282117622785404,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13316,37,10,12940.82,4,5,5,1,VIP,VIP,2.209905842607521,0.3589148121148803,0.12685462717838272,0.0,"Court: white-glove service, early access, loyalty rewards"
13317,66,19,6486.091,3,5,5,1,Loyal Customer,VIP,2.2946387682951555,0.5341865857719645,0.018383159974009473,0.0,"Court: white-glove service, early access, loyalty rewards"
13318,1,3,640.76,5,3,3,2,Loyal Customer,One-Time Buyer,0.18328390509419643,-0.9928089003876821,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13319,5,58,22082.5,5,5,5,1,VIP,VIP,3.8120656792222247,1.0346494111106233,0.00886062680591883,0.0,"Court: white-glove service, early access, loyalty rewards"
13320,78,6,2211.6,3,4,4,4,Loyal Customer,Loyal Customer,0.982650856302867,-0.11891914343883703,0.19463394088870017,0.0,"Court: upsell/cross-sell, referral incentives"
13321,72,2,567.36,3,2,2,2,Needs Attention,One-Time Buyer,-0.25758935492617413,-0.8422852835979642,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13322,17,1,199.48000000000002,5,1,1,2,One-Time Buyer,One-Time Buyer,-0.903110627086477,-1.5107885743998444,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13323,3,5,787.85,5,4,3,4,Loyal Customer,Loyal Customer,0.5816611752854225,-0.768406848256012,,,"Court: upsell/cross-sell, referral incentives"
13324,36,18,10513.47,4,5,5,1,VIP,VIP,2.539803679398591,0.5166928646094449,0.01932965995991695,0.0,"Court: white-glove service, early access, loyalty rewards"
13325,82,1,675.3,3,1,3,2,One-Time Buyer,One-Time Buyer,-0.5151893792619183,-0.915324611878223,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13326,432,1,281.76,1,1,1,0,One-Time Buyer,Lost / Let Go,-1.720609676326259,0.3176126762553027,0.7295986580859088,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13327,39,19,9797.87,4,5,5,1,VIP,VIP,2.5408912923827947,0.5308864759379686,0.012100673440959735,0.0,"Court: white-glove service, early access, loyalty rewards"
13328,316,1,1308.48,2,1,4,3,One-Time Buyer,At Risk,-0.7688569378006311,0.23980268150239128,0.7021492884557463,1.0,"Win back: targeted discount, re-engagement email flow"
13329,32,8,5112.97,4,4,5,4,VIP,Loyal Customer,1.6552099010143764,0.011274469381183002,0.2966891965282174,0.0,"Court: upsell/cross-sell, referral incentives"
13330,93,6,2796.1,3,4,4,4,Loyal Customer,Loyal Customer,1.0516657539018863,0.0062118603620738835,0.11639157690148096,0.0,"Court: upsell/cross-sell, referral incentives"
13331,402,1,262.4,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.6819668153469538,0.1731864464749633,0.7273402682489534,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13332,14,1,350.9,5,1,2,2,One-Time Buyer,One-Time Buyer,-0.646284402675728,-1.3736943151016936,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13333,411,3,1015.74,1,3,3,3,At Risk,At Risk,-0.5709066416119427,0.8455881102164634,0.5361048976391107,1.0,"Win back: targeted discount, re-engagement email flow"
13334,82,5,6201.8,3,4,5,4,Loyal Customer,Loyal Customer,1.3125976246575937,0.11074219467513394,0.14930931420830998,0.0,"Court: upsell/cross-sell, referral incentives"
13336,77,1,795.12,3,1,3,2,One-Time Buyer,One-Time Buyer,-0.4310769936428413,-0.8928662830422542,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13337,546,1,1575.26,1,1,4,3,One-Time Buyer,At Risk,-1.224220427958813,1.2517606352025434,0.7416096233989967,1.0,"Win back: targeted discount, re-engagement email flow"
13338,158,4,2345.62,3,3,4,4,Loyal Customer,Loyal Customer,0.5633028731527383,0.09783029800636131,0.4413491667854795,0.0,"Court: upsell/cross-sell, referral incentives"
13339,201,1,860.12,2,1,3,2,One-Time Buyer,One-Time Buyer,-0.6861164626125674,-0.35300338205855675,0.4396218924286818,0.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13340,45,12,22100.56,4,5,5,1,VIP,VIP,2.557138780596343,0.6011392801072035,0.12850520281760894,0.0,"Court: white-glove service, early access, loyalty rewards"
13341,261,1,775.85,2,1,3,2,One-Time Buyer,One-Time Buyer,-0.872111086416753,-0.1292730043858452,0.5914067713186012,1.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13343,178,1,303.43,3,1,2,2,One-Time Buyer,One-Time Buyer,-1.0940224268587,-0.7258338545745256,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13344,68,3,2511.69,3,3,4,4,Loyal Customer,Loyal Customer,0.632674399415699,-0.34935009498750474,0.5453798231662716,1.0,"Court: upsell/cross-sell, referral incentives"
13345,288,1,339.5,2,1,2,2,One-Time Buyer,One-Time Buyer,-1.301462928973041,-0.23565856526062431,0.6389041188210465,1.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13346,463,6,299.4,1,4,2,3,At Risk,At Risk,-0.8039983515238613,0.9613373370762845,0.8219699420772286,1.0,"Win back: targeted discount, re-engagement email flow"
13347,70,1,291.36,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.859502714022839,-1.1886156564451291,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13348,64,1,233.76,3,1,1,2,One-Time Buyer,One-Time Buyer,-0.9429009388983165,-1.2720904221214666,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13349,11,1,197.32,5,1,1,2,One-Time Buyer,One-Time Buyer,-0.8938935944569494,-1.538782157938184,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13350,16,2,879.12,5,2,3,2,New Customer,One-Time Buyer,0.06749303748674707,-0.9603517498414526,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13351,66,1,323.94,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.803240121022858,-1.1772549081680264,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13352,60,1,347.97999999999996,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.7575227467662556,-1.183382957274294,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13354,71,1,743.53,3,1,3,2,One-Time Buyer,One-Time Buyer,-0.4467972531753443,-0.9357985547162426,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13355,122,1,674.7,3,1,3,2,One-Time Buyer,One-Time Buyer,-0.6090953693563372,-0.7481453532616659,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13356,80,1,768.24,3,1,3,2,One-Time Buyer,One-Time Buyer,-0.4533406588032323,-0.8894458105013151,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13357,257,5,3795.0099999999998,2,4,5,4,Win-Back Priority,Loyal Customer,0.685453258069549,0.7125735172154275,0.2311136484972684,0.0,"Court: upsell/cross-sell, referral incentives"
13358,269,1,389.03,2,1,2,2,One-Time Buyer,One-Time Buyer,-1.1967448268122491,-0.27905815823010494,0.6414717894819228,1.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13359,64,2,943.3100000000001,3,2,3,2,Needs Attention,One-Time Buyer,-0.01346481522924371,-0.7407291769763001,0.6971389222199181,1.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13360,432,4,1503.65,1,3,4,3,At Risk,At Risk,-0.27457735349358003,1.126418570325303,0.600964815385754,1.0,"Win back: targeted discount, re-engagement email flow"
13361,472,2,1450.5,1,2,4,3,Needs Attention,At Risk,-0.7764083283064345,1.081252685262845,0.7281765062038807,1.0,"Win back: targeted discount, re-engagement email flow"
13362,9,7,5394.07,5,4,5,4,VIP,Loyal Customer,1.6422719073107446,-0.11756686678397674,0.07517228569482655,0.0,"Court: upsell/cross-sell, referral incentives"
13363,18,3,1623.86,5,3,4,4,Loyal Customer,Loyal Customer,0.5560072812621796,-0.6745696100099111,0.5876279504985376,1.0,"Court: upsell/cross-sell, referral incentives"
13364,71,1,134.95999999999998,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.2017835115661846,-1.3880731716842314,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13365,34,2,2225.37,4,2,4,4,New Customer,Loyal Customer,0.4374820904911526,-0.6381646147558988,0.24275212906871593,0.0,"Court: upsell/cross-sell, referral incentives"
13366,50,1,56.160000000000004,4,1,1,2,One-Time Buyer,One-Time Buyer,-1.5374247194700392,-1.706441749734932,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13367,432,1,460.20000000000005,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.5033866287367095,0.44774017136306626,0.7665249832880503,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13368,257,4,1021.5,2,3,3,3,At Risk,At Risk,-0.03698702693294978,0.2912248490875171,0.29278829036407905,0.0,"Win back: targeted discount, re-engagement email flow"
13369,366,1,516.5600000000001,2,1,2,3,One-Time Buyer,At Risk,-1.2979007865622356,0.20217096246560642,0.7042482846150185,1.0,"Win back: targeted discount, re-engagement email flow"
13370,372,1,1509.74,2,1,4,3,One-Time Buyer,At Risk,-0.8362941368212002,0.5122115345908149,0.6221976815404371,1.0,"Win back: targeted discount, re-engagement email flow"
13371,505,2,2297.66,1,2,4,3,Needs Attention,At Risk,-0.6494327910212985,1.3416501622852866,0.6607481034896878,1.0,"Win back: targeted discount, re-engagement email flow"
13372,90,1,328.64,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.8529710536571709,-1.072986037306994,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13373,61,6,7587.1900000000005,3,4,5,4,Loyal Customer,Loyal Customer,1.5695987380852396,0.1377327589446706,0.19421964569500602,0.0,"Court: upsell/cross-sell, referral incentives"
13374,415,2,372.8,1,2,2,0,Lost / Let Go,Lost / Let Go,-1.2455080203068236,0.48184549598218074,0.7080409079081293,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13375,89,2,1792.23,3,2,4,4,Needs Attention,Loyal Customer,0.2128405238100768,-0.4655149000602579,0.5292221708378139,1.0,"Court: upsell/cross-sell, referral incentives"
13376,99,3,869.76,3,3,3,4,Loyal Customer,Loyal Customer,0.08966938964127781,-0.5014762351410931,0.2634087821675771,0.0,"Court: upsell/cross-sell, referral incentives"
13377,397,2,1452.88,2,2,4,3,Needs Attention,At Risk,-0.6003460793546367,0.7677846967785056,0.6057875499451932,1.0,"Win back: targeted discount, re-engagement email flow"
13379,26,3,572.56,4,3,2,2,Needs Attention,One-Time Buyer,0.07495395111070208,-0.9180579395834348,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13380,433,1,62.4,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.386797816773199,-0.0758815751716583,0.9125349003637068,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13381,32,12,8224.37,4,5,5,1,VIP,VIP,2.1486624977735027,0.2838255717434866,0.0919065789037737,0.0,"Court: white-glove service, early access, loyalty rewards"
13382,281,5,1387.58,2,4,4,3,Win-Back Priority,At Risk,0.18282202712747442,0.5455324050597995,0.5223745554481638,1.0,"Win back: targeted discount, re-engagement email flow"
13383,544,1,305.28000000000003,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.946966285718243,0.8076279517411937,0.8199171060909339,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13384,31,11,6680.83,4,5,5,1,VIP,VIP,1.9972430569489854,0.19254957028626368,0.21778477078758654,0.0,"Court: white-glove service, early access, loyalty rewards"
13385,330,1,534.57,2,1,2,3,One-Time Buyer,At Risk,-1.198552307748332,0.06059539285737663,0.7348678189291751,1.0,"Win back: targeted discount, re-engagement email flow"
13386,414,2,835.46,1,2,3,3,Needs Attention,At Risk,-0.8855412617503454,0.691897788482493,0.6089124878995579,1.0,"Win back: targeted discount, re-engagement email flow"
13387,417,1,181.84,1,1,1,0,One-Time Buyer,Lost / Let Go,-1.879124036579812,0.1388670076296378,0.6924575327653572,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13388,131,3,1185.65,3,3,3,4,Loyal Customer,Loyal Customer,0.15229031232768983,-0.28521623977943755,0.6359269135465372,1.0,"Court: upsell/cross-sell, referral incentives"
13389,11,3,797.96,5,3,3,4,Loyal Customer,Loyal Customer,0.25718631611135284,-0.89267923781869,0.33540757051080045,0.0,"Court: upsell/cross-sell, referral incentives"
13390,75,1,544.08,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.5945989828975761,-1.0019958348354971,,,"Convert: post-purchase follow-up, incentivize 2nd order"
13391,204,1,59.8,2,1,1,2,One-Time Buyer,One-Time Buyer,-1.8700345680778463,-1.0454721541216896,0.7467780584578559,1.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13392,677,1,91.14,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.791230456880586,1.0447882899201792,0.9566526176020257,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13393,584,4,1131.45,1,3,3,3,At Risk,At Risk,-0.7560991237155646,1.6870107770788279,0.6862371848539776,1.0,"Win back: targeted discount, re-engagement email flow"
13394,2,19,6621.7,5,5,5,1,VIP,VIP,2.4534438452853955,0.2718249410912724,0.02277215885041525,0.0,"Court: white-glove service, early access, loyalty rewards"
13395,185,3,1180.23,3,3,3,4,Loyal Customer,Loyal Customer,0.0240166071189744,-0.06042318640471605,0.17805930638046397,0.0,"Court: upsell/cross-sell, referral incentives"
13396,29,2,1360.99,4,2,4,4,New Customer,Loyal Customer,0.2309746410024008,-0.7898021362031412,0.7162363250942005,1.0,"Court: upsell/cross-sell, referral incentives"
13397,73,10,3191.87,3,5,5,4,Loyal Customer,Loyal Customer,1.5043378200490698,0.1373344846476452,0.07399145546098472,0.0,"Court: upsell/cross-sell, referral incentives"
13398,192,2,670.34,2,2,3,2,Needs Attention,One-Time Buyer,-0.4641886921001145,-0.29574768074602814,0.46201185523159277,0.0,"Convert: post-purchase follow-up, incentivize 2nd order"
13399,464,3,275.4,1,3,1,0,At Risk,Lost / Let Go,-1.2731325022725926,0.7209692083413699,0.6835871378590475,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
13400,583,1,310.83,1,1,2,0,One-Time Buyer,Lost / Let Go,-2.0301667098021707,0.9756345397213888,0.843791837238261,1.0,"Let go: exclude from paid marketing spend, low-cost win-back only"
