Customer ID,Month,Revenue,Orders
13668,2010-04,356.0,1
13668,2010-06,767.84,2
13668,2010-07,655.41,1
13668,2010-08,1657.83,2
13668,2010-10,590.0500000000001,1
13668,2010-11,821.54,2
13668,2010-12,177.66,1
13668,2011-01,208.56,1
13668,2011-02,1362.8600000000001,2
13668,2011-03,485.43,2
13668,2011-04,718.74,3
13668,2011-05,779.62,2
13668,2011-06,487.63,2
13668,2011-07,249.36,2
13668,2011-08,431.11,1
13668,2011-10,188.94,1
13668,2011-11,886.9,3
13668,2011-12,333.02,1
13669,2010-10,195.0,1
13669,2011-07,48.150000000000006,1
13669,2011-10,170.39999999999998,1
13670,2011-09,349.7,1
13671,2010-11,172.6,1
13672,2009-12,233.53000000000003,1
13672,2011-01,62.13,1
13672,2011-02,124.26,1
13673,2011-11,387.44,2
13674,2010-10,240.68,1
13675,2011-02,308.44,1
13675,2011-07,178.38000000000002,1
13676,2010-03,128.3,1
13676,2010-06,115.60000000000001,1
13677,2010-07,273.96,1
13677,2010-10,277.28,1
13678,2011-07,232.6,1
13679,2009-12,126.8,1
13679,2010-04,52.75,1
13679,2010-08,101.71000000000001,1
13680,2009-12,2286.2000000000003,3
13680,2010-01,1636.17,1
13680,2010-02,938.6700000000001,1
13680,2010-03,769.89,1
13680,2010-07,1166.46,1
13680,2010-08,903.1600000000001,1
13680,2011-01,2391.59,2
13680,2011-10,692.45,1
13680,2011-12,635.08,1
13681,2011-07,203.46,1
13681,2011-10,327.62,1
13681,2011-11,296.75,2
13682,2011-06,59.5,1
13683,2010-09,258.6,1
13684,2010-03,190.53,1
13684,2010-05,206.39000000000001,1
13684,2010-11,132.83,1
13684,2011-02,65.13,1
13685,2011-10,1934.45,3
13685,2011-12,1184.99,4
13686,2010-11,337.04,2
13686,2011-06,72.0,1
13687,2010-09,11880.84,1
13688,2010-03,375.5,1
13689,2010-09,349.5,1
13689,2011-10,910.0,1
13690,2011-10,172.25,1
13691,2010-11,210.78,1
13692,2010-10,1626.08,2
13692,2011-04,856.63,1
13692,2011-05,14.95,1
13692,2011-11,616.74,1
13693,2009-12,548.65,3
13693,2010-01,355.76,2
13693,2010-04,255.66,1
13693,2010-08,214.1,1
13693,2010-11,637.65,2
13694,2009-12,20427.91,12
13694,2010-01,19601.38,12
13694,2010-02,6715.24,4
13694,2010-03,29300.7,23
13694,2010-04,11712.96,11
13694,2010-05,8656.57,7
13694,2010-06,7368.63,8
13694,2010-07,2924.3199999999997,4
13694,2010-08,2632.8,2
13694,2010-09,8139.8,5
13694,2010-10,7141.04,3
13694,2010-11,5979.72,2
13694,2010-12,3739.16,2
13694,2011-01,4131.98,3
13694,2011-02,3741.14,5
13694,2011-03,8089.22,3
13694,2011-04,2948.29,6
13694,2011-05,6391.68,7
13694,2011-06,6060.47,3
13694,2011-07,1943.43,3
13694,2011-08,9708.39,7
13694,2011-09,5615.42,3
13694,2011-10,5542.18,3
13694,2011-11,4839.22,2
13694,2011-12,3131.16,3
13695,2010-05,266.6,1
13695,2011-03,83.14,1
13695,2011-04,147.74,2
13695,2011-05,54.6,1
13695,2011-06,464.06,2
13695,2011-07,234.96,2
13695,2011-08,401.03,3
13695,2011-09,711.42,2
13695,2011-10,110.4,1
13695,2011-11,296.78000000000003,1
13696,2010-02,306.0,1
13696,2010-04,1080.2,1
13696,2010-10,634.2,1
13697,2011-11,151.29999999999998,1
13698,2010-01,184.3,1
13698,2010-04,267.43,1
13699,2010-06,455.57,1
13699,2011-07,308.58000000000004,1
13700,2010-02,81.55,2
13700,2010-10,266.79,1
13700,2011-01,139.52,2
13700,2011-03,301.04,1
13700,2011-04,486.61,2
13700,2011-06,302.14,1
13700,2011-09,405.46,2
13700,2011-10,305.76,1
13700,2011-11,308.1,1
13701,2010-09,161.0,1
13702,2010-09,135.18,1
13703,2010-10,326.06,1
13703,2011-01,99.5,1
13704,2011-09,1289.4,5
13704,2011-10,616.62,2
13704,2011-11,237.35999999999999,1
13704,2011-12,164.68,1
13705,2010-03,250.45,1
13705,2010-06,279.35,1
13705,2010-07,159.14,1
13705,2010-09,316.39,1
13705,2010-12,636.28,1
13705,2011-07,204.54,1
13705,2011-12,189.18,1
13706,2010-03,300.38,1
13706,2011-02,330.79,1
13707,2010-06,720.5,1
13707,2010-10,1838.95,2
13707,2011-01,583.41,1
13707,2011-03,223.0,1
13708,2011-03,283.33,1
13709,2010-01,306.74,1
13709,2010-03,181.15,1
13709,2010-06,283.44,1
13709,2010-09,492.37,2
13709,2011-01,454.3,1
13709,2011-06,1064.38,2
13709,2011-08,1400.13,2
13709,2011-10,1776.26,3
13709,2011-11,1084.27,3
13709,2011-12,528.3100000000001,2
13710,2010-04,228.0,1
13710,2010-10,101.03999999999999,1
13710,2011-11,180.48,1
13711,2009-12,126.5,1
13711,2010-01,893.4,3
13711,2010-03,163.41,1
13711,2010-05,176.81,1
13711,2010-10,180.08,1
13711,2011-05,252.06,2
13712,2010-04,537.58,1
13712,2011-04,228.84,1
13713,2010-05,247.98000000000002,1
13713,2010-08,340.63,1
13713,2010-10,152.15,1
13714,2010-08,161.35,1
13715,2010-03,828.6800000000001,1
13715,2010-04,183.76,1
13715,2010-05,568.82,1
13715,2010-06,1491.77,3
13715,2010-07,1181.72,2
13715,2010-08,1261.46,2
13715,2010-10,523.24,1
13715,2010-11,1036.2,1
13715,2010-12,767.33,3
13715,2011-01,445.22,1
13715,2011-03,137.49,1
13716,2011-03,138.28,1
13717,2010-08,179.97,1
13717,2010-09,138.32,1
13717,2011-02,298.05,1
13717,2011-04,272.54,1
13717,2011-06,183.63,1
13717,2011-08,201.77,1
13717,2011-10,301.53999999999996,1
13717,2011-11,187.48,1
13718,2011-02,114.05000000000001,1
13718,2011-04,192.5,1
13719,2010-05,381.36,1
13719,2010-06,578.51,2
13719,2010-07,138.3,1
13719,2010-08,159.5,1
13719,2010-11,482.75,1
13719,2011-04,132.9,1
13719,2011-05,205.84,1
13719,2011-10,250.49,1
13719,2011-11,452.45,2
13720,2011-03,266.2,1
13720,2011-04,165.9,1
13720,2011-06,120.45,1
13720,2011-08,247.35,1
13721,2010-11,217.39999999999998,1
13721,2011-11,524.14,1
13722,2010-03,664.54,1
13722,2010-07,1222.46,2
13722,2010-09,894.7,2
13722,2010-10,478.3,2
13722,2011-03,1463.47,1
13722,2011-07,911.94,2
13723,2010-04,320.23,1
13723,2010-05,100.35,1
13723,2010-10,410.83,2
13723,2010-11,162.82,1
13723,2011-05,199.85000000000002,1
13724,2010-03,213.01,1
13725,2011-02,1451.93,4
13725,2011-03,146.87,1
13725,2011-04,152.79999999999998,1
13725,2011-06,114.1,1
13725,2011-10,114.86,1
13726,2011-08,292.68,1
13726,2011-11,786.98,1
13727,2009-12,130.6,1
13727,2010-01,93.05000000000001,1
13727,2010-02,128.55,1
13727,2010-04,388.47,3
13727,2011-11,333.48,2
13728,2009-12,135.0,1
13728,2010-01,194.1,1
13728,2010-02,194.74,1
13728,2010-04,183.3,1
13728,2010-05,237.94,1
13728,2010-07,169.14,1
13728,2010-08,182.58,1
13728,2010-09,210.68,1
13728,2010-10,128.1,1
13728,2010-11,203.45,1
13728,2011-02,158.57999999999998,1
13728,2011-03,183.0,1
13728,2011-05,152.35,1
13728,2011-07,141.15,1
13728,2011-08,161.94,1
13728,2011-11,219.12,1
13729,2010-01,357.88,1
13729,2010-09,366.85,2
13730,2011-07,752.6,2
13731,2011-04,308.12,1
13731,2011-05,302.47,1
13732,2011-11,491.86,1
13733,2009-12,149.10000000000002,1
13733,2010-10,337.93,1
13734,2010-04,279.6,1
13734,2010-07,6416.090000000001,3
13735,2009-12,489.62,1
13735,2010-01,534.7,1
13735,2010-02,986.64,1
13735,2010-04,708.76,1
13735,2010-05,402.91,1
13735,2010-07,545.55,1
13735,2010-11,3211.05,3
13735,2011-04,935.15,1
13735,2011-06,474.54,1
13735,2011-10,989.86,1
13735,2011-11,483.99,1
13736,2009-12,710.84,1
13736,2010-06,646.82,1
13736,2010-09,401.39,2
13736,2010-10,263.62,1
13736,2011-03,357.53,1
13736,2011-12,372.27,1
13737,2011-05,339.59999999999997,1
13738,2010-11,434.78000000000003,1
13739,2010-06,75.3,1
13739,2011-11,216.9,1
13740,2009-12,296.69,1
13740,2010-05,310.9,1
13740,2010-07,309.14,1
13740,2010-10,315.29,1
13740,2011-04,350.75,1
13741,2011-05,162.96,1
13741,2011-06,200.17000000000002,1
13741,2011-09,305.3,1
13742,2011-01,456.98,1
13742,2011-02,698.2,2
13742,2011-04,172.72,1
13742,2011-05,298.43,1
13742,2011-06,1006.24,5
13742,2011-09,142.9,1
13742,2011-11,332.4,1
13743,2011-03,141.72,1
13743,2011-05,211.44,1
13743,2011-07,275.76,1
13743,2011-08,283.2,2
13743,2011-09,153.72,1
13743,2011-12,275.76,1
13744,2011-02,817.3199999999999,1
13744,2011-09,263.2,1
13745,2010-06,477.32,1
13745,2011-06,300.04,1
13746,2010-10,176.69,1
13747,2010-10,90.19999999999999,1
13747,2010-12,159.2,1
13748,2009-12,173.1,1
13748,2010-10,407.2,1
13748,2010-11,535.8,2
13748,2010-12,408.0,1
13748,2011-04,376.85,2
13748,2011-09,367.4,2
13750,2010-04,313.1,1
13750,2010-05,307.66,1
13750,2010-06,317.76,1
13750,2010-10,325.68,1
13750,2010-11,690.72,2
13750,2011-01,325.44,1
13750,2011-02,363.36,1
13750,2011-06,302.39,1
13750,2011-07,325.44,1
13750,2011-10,330.63,1
13751,2011-02,296.25,1
13752,2010-06,404.45000000000005,1
13752,2011-04,277.6,1
13752,2011-05,447.07,2
13752,2011-06,166.86,1
13752,2011-07,90.6,1
13752,2011-08,193.25,1
13753,2009-12,642.2,1
13753,2010-02,335.0,1
13753,2010-04,376.11,1
13753,2011-02,741.26,1
13754,2010-09,164.45000000000002,1
13754,2011-01,156.0,1
13754,2011-07,126.6,1
13755,2011-10,885.46,3
13755,2011-11,1065.7,5
13755,2011-12,156.9,1
13756,2009-12,182.25,1
13756,2010-01,226.89000000000001,1
13756,2010-02,192.14,1
13756,2010-05,267.61,1
13756,2010-06,354.75,1
13756,2010-09,472.82,1
13756,2010-10,421.61,1
13756,2010-11,1348.3600000000001,2
13756,2010-12,1537.2000000000003,3
13756,2011-05,399.21000000000004,1
13756,2011-06,308.2,1
13756,2011-07,525.03,1
13756,2011-08,321.5,1
13756,2011-09,413.99,1
13756,2011-10,292.99,1
13756,2011-11,1077.8,3
13756,2011-12,846.4000000000001,2
13757,2010-02,195.55,1
13758,2009-12,1866.94,2
13758,2010-01,1025.87,1
13758,2010-04,686.52,1
13758,2010-10,782.6,1
13758,2010-11,1042.81,2
13758,2010-12,1437.7,2
13758,2011-01,422.4,1
13758,2011-04,316.90000000000003,1
13758,2011-05,893.37,1
13758,2011-11,839.03,2
13759,2011-09,560.4100000000001,1
13759,2011-11,99.0,1
13760,2010-04,298.32,1
13760,2010-06,375.71999999999997,1
13760,2010-10,402.81,1
13760,2011-03,135.09,1
13760,2011-10,151.70000000000002,1
13761,2010-02,311.9,1
13761,2010-05,277.5,1
13761,2010-07,292.12,2
13761,2011-06,491.71000000000004,1
13761,2011-10,578.9399999999999,1
13762,2010-01,447.36,1
13762,2010-02,679.9200000000001,1
13762,2010-04,1038.48,2
13762,2011-05,306.72,1
13763,2010-09,3196.48,1
13763,2010-10,306.0,1
13763,2011-10,1714.96,1
13764,2010-03,928.29,2
13764,2010-05,463.96000000000004,1
13764,2011-01,499.89,1
13764,2011-07,443.40000000000003,1
13764,2011-09,573.13,1
13765,2010-02,352.821,1
13766,2010-08,190.35,1
13767,2009-12,2511.4,3
13767,2010-01,754.4,2
13767,2010-02,1416.34,3
13767,2010-03,982.4000000000001,3
13767,2010-05,509.04,1
13767,2010-06,1086.77,4
13767,2010-07,688.0600000000001,2
13767,2010-08,1243.16,2
13767,2010-09,1064.3600000000001,2
13767,2010-10,2505.0,4
13767,2010-11,3922.28,10
13767,2010-12,4076.32,6
13767,2011-01,670.88,2
13767,2011-02,1033.58,3
13767,2011-04,1521.64,6
13767,2011-05,1575.83,5
13767,2011-06,687.5,2
13767,2011-07,457.26,1
13767,2011-08,1290.32,3
13767,2011-09,3627.0000000000005,5
13767,2011-10,380.31,1
13767,2011-11,2650.7000000000003,2
13767,2011-12,885.98,1
13768,2009-12,875.97,2
13769,2009-12,214.25,1
13769,2010-02,304.61,1
13769,2010-04,465.19,2
13769,2010-06,318.15,1
13769,2010-07,322.42,1
13769,2010-09,640.29,3
13769,2010-10,416.7,1
13769,2010-12,644.6,1
13769,2011-01,304.02,1
13769,2011-03,300.75,1
13769,2011-04,202.88,1
13769,2011-05,318.06,1
13769,2011-08,282.23,1
13769,2011-09,446.38,2
13769,2011-11,301.97,1
13769,2011-12,317.92,1
13770,2009-12,174.33,1
13770,2010-03,90.0,1
13770,2010-09,343.44,1
13770,2010-10,177.60000000000002,1
13771,2010-02,869.5600000000001,1
13771,2010-05,891.25,2
13771,2010-06,1333.56,2
13771,2011-04,871.6,1
13771,2011-05,593.25,1
13771,2011-10,1169.6,2
13772,2010-02,562.6,1
13772,2010-05,269.48,1
13772,2010-07,264.26,1
13772,2010-11,881.05,2
13772,2011-04,228.42,1
13772,2011-09,454.55,1
13772,2011-11,439.66,1
13773,2010-02,91.4,1
13773,2010-11,210.14000000000001,1
13774,2011-09,345.0,1
13775,2010-04,1049.66,1
13777,2009-12,7125.04,5
13777,2010-01,587.52,1
13777,2010-02,332.40000000000003,1
13777,2010-03,996.1,3
13777,2010-04,625.2,2
13777,2010-06,537.6,3
13777,2010-07,762.46,2
13777,2010-08,215.89999999999998,1
13777,2010-09,820.1800000000001,2
13777,2010-10,5036.9,4
13777,2010-11,6621.8,4
13777,2010-12,13801.94,10
13777,2011-01,332.64,1
13777,2011-02,768.74,3
13777,2011-03,1260.3899999999999,3
13777,2011-04,326.4,1
13777,2011-05,266.7,1
13777,2011-06,1846.47,3
13777,2011-07,270.9,1
13777,2011-08,326.22,1
13777,2011-09,661.26,3
13777,2011-10,3953.35,1
13777,2011-11,6485.56,2
13777,2011-12,2516.75,3
13778,2010-05,352.71,1
13778,2010-06,472.53000000000003,1
13778,2010-08,120.55000000000001,1
13778,2011-08,178.7,1
13779,2010-07,161.13,1
13780,2010-10,372.06,1
13780,2011-06,116.28000000000002,1
13780,2011-12,243.73000000000002,1
13781,2009-12,314.44,1
13781,2010-04,336.55,1
13781,2011-04,127.84,1
13782,2009-12,132.4,1
13782,2010-01,134.73,1
13782,2010-04,162.63,1
13782,2010-05,148.07999999999998,1
13782,2010-07,39.0,1
13782,2010-08,114.63,1
13782,2010-09,145.75,1
13782,2011-01,191.94,1
13782,2011-04,169.35999999999999,1
13782,2011-08,123.49,1
13782,2011-10,254.01,2
13782,2011-11,170.06,1
13783,2010-02,488.88,1
13783,2010-03,496.55999999999995,1
13783,2010-05,349.79999999999995,1
13783,2010-08,206.85,1
13784,2010-09,399.28999999999996,2
13784,2010-10,48.150000000000006,1
13784,2011-01,174.12,2
13784,2011-02,155.51999999999998,1
13784,2011-03,96.75,1
13784,2011-05,346.08,1
13784,2011-06,859.9200000000001,2
13784,2011-08,336.24,1
13784,2011-09,155.51999999999998,1
13784,2011-10,300.48,1
13784,2011-11,38.160000000000004,1
13785,2010-09,311.99,2
13785,2010-10,230.5,2
13786,2009-12,723.09,1
13786,2010-03,661.04,1
13786,2010-04,868.56,2
13786,2010-11,644.9,1
13786,2010-12,460.79999999999995,1
13787,2010-01,164.34,1
13787,2010-02,237.09,1
13787,2010-06,103.5,1
13787,2010-09,408.53,1
13787,2010-12,106.4,1
13787,2011-09,202.64000000000001,1
13788,2010-07,3.75,1
13789,2010-11,239.45999999999998,1
13790,2011-12,348.8,1
13791,2011-06,937.0,1
13791,2011-08,579.0,1
13792,2010-10,188.4,1
13792,2011-02,74.60000000000001,1
13792,2011-10,120.95,1
13793,2010-03,96.0,1
13794,2010-06,126.03,1
13795,2010-03,222.5,1
13795,2010-07,209.85000000000002,1
13795,2010-10,189.6,1
13795,2010-11,214.35,1
13796,2010-07,289.7,1
13797,2010-03,354.49,1
13797,2010-05,312.38,1
13797,2010-09,512.58,1
13798,2009-12,1285.16,3
13798,2010-01,2739.06,5
13798,2010-02,2834.9,3
13798,2010-03,2750.25,6
13798,2010-04,1937.02,4
13798,2010-05,5073.24,5
13798,2010-06,1588.44,4
13798,2010-07,4253.26,4
13798,2010-08,4140.19,3
13798,2010-09,3058.92,5
13798,2010-10,3898.44,4
13798,2010-11,4716.14,7
13798,2010-12,4578.66,2
13798,2011-01,4775.78,5
13798,2011-02,2054.96,4
13798,2011-03,3453.44,6
13798,2011-04,3187.7200000000003,6
13798,2011-05,4649.96,9
13798,2011-06,2505.26,4
13798,2011-07,1235.6399999999999,2
13798,2011-08,2032.82,3
13798,2011-09,2355.26,4
13798,2011-10,2517.2200000000003,4
13798,2011-11,2377.89,5
13798,2011-12,1837.24,3
13799,2010-03,378.3,1
13799,2010-04,384.27000000000004,1
13799,2010-05,148.5,1
13799,2010-06,308.26,1
13799,2010-08,600.8399999999999,2
13799,2010-09,294.54,1
13799,2011-02,341.7,1
13799,2011-08,347.15999999999997,1
13800,2009-12,478.7,1
13800,2010-10,642.54,1
13800,2011-02,558.32,1
13801,2011-10,324.8,1
13802,2010-02,404.76,1
13802,2010-03,707.35,2
13802,2010-04,3275.67,3
13802,2010-05,3332.53,2
13802,2010-06,3612.02,2
13802,2010-07,1583.82,1
13802,2010-08,3459.66,2
13802,2010-09,1676.3600000000001,1
13802,2010-10,1311.6,1
13802,2010-11,2295.92,1
13802,2011-02,969.74,1
13802,2011-03,2161.32,1
13802,2011-07,1468.3600000000001,1
13803,2010-03,433.53000000000003,1
13803,2010-10,628.31,1
13803,2011-03,277.07,1
13804,2010-09,572.73,2
13804,2011-02,723.63,1
13804,2011-07,631.48,2
13804,2011-09,880.47,2
13804,2011-11,352.81,2
13805,2011-08,500.24,1
13805,2011-10,424.36,1
13806,2011-10,256.38,1
13807,2009-12,107.95,1
13807,2010-05,201.65,1
13807,2010-12,225.2,1
13808,2011-09,723.1,2
13808,2011-10,795.4,2
13808,2011-12,229.16,1
13809,2010-09,127.05000000000001,1
13809,2010-11,397.59999999999997,1
13809,2011-02,155.05,1
13810,2011-10,599.5,1
13810,2011-11,228.01,1
13811,2011-04,222.75,1
13811,2011-06,297.0,1
13812,2011-08,260.74,1
13812,2011-10,224.26,2
13813,2009-12,247.15,1
13813,2010-02,229.98000000000002,1
13813,2010-04,323.61,1
13813,2010-06,417.87,1
13813,2011-07,331.14,1
13813,2011-09,484.18,2
13813,2011-10,353.54,1
13814,2010-06,678.2,1
13814,2011-07,617.54,1
13814,2011-09,961.58,1
13815,2010-02,684.86,1
13815,2010-06,1160.18,1
13815,2010-09,474.94,1
13815,2010-10,750.4,1
13815,2011-01,922.01,1
13815,2011-06,1767.74,1
13815,2011-11,977.61,2
13816,2011-10,317.69,1
13816,2011-11,181.98000000000002,1
13817,2010-12,110.7,1
13817,2011-11,218.28,1
13818,2010-10,61.28,1
13819,2009-12,1082.4,2
13819,2010-02,419.6,1
13819,2011-01,408.3,1
13819,2011-02,732.05,2
13820,2010-01,227.22,1
13820,2010-03,159.3,1
13820,2010-10,266.23,1
13821,2010-01,660.55,3
13821,2010-11,332.89,1
13821,2011-03,270.15,1
13821,2011-07,115.49,1
13822,2011-10,468.38,1
13822,2011-12,163.62,1
13823,2009-12,391.55,1
13823,2010-02,532.9300000000001,1
13823,2010-03,306.26,1
13823,2010-08,699.18,1
13823,2010-11,515.87,1
13823,2011-09,650.42,1
13823,2011-11,307.24,1
13824,2010-03,96.96,1
13824,2010-04,390.6,1
13824,2010-05,200.7,1
13824,2010-07,245.76,1
13824,2010-09,186.0,1
13824,2010-10,374.7,1
13824,2010-11,121.1,1
13824,2011-02,442.88,1
13824,2011-04,659.3000000000001,1
13824,2011-05,130.8,1
13824,2011-07,196.86,1
13824,2011-11,269.1,1
13825,2009-12,143.36,1
13825,2010-03,112.23,1
13826,2011-06,189.5,1
13827,2011-07,300.76,2
13827,2011-10,109.04,1
13828,2011-11,209.49,1
13829,2010-10,102.0,1
13830,2010-05,156.85000000000002,1
13831,2009-12,1216.96,2
13831,2010-01,789.06,3
13831,2010-03,448.04999999999995,2
13831,2010-05,352.7,2
13831,2010-06,244.6,1
13831,2010-07,311.4,1
13831,2010-10,1024.32,1
13831,2010-12,816.0,1
13831,2011-05,685.4499999999999,2
13831,2011-07,357.4,1
13831,2011-09,340.2,1
13831,2011-11,407.4,1
13832,2010-10,557.6899999999999,1
13832,2011-11,52.199999999999996,1
13833,2010-10,316.56,1
13833,2011-07,383.85,1
13834,2010-02,202.45,1
13834,2010-05,121.74,1
13835,2010-03,183.95,2
13835,2010-07,76.75,1
13835,2011-05,328.45,1
13835,2011-07,208.89,1
13835,2011-10,205.57,1
13835,2011-11,91.66,1
13836,2010-10,320.87,1
13836,2010-11,299.5,1
13837,2011-01,109.05,1
13837,2011-05,157.54000000000002,1
13838,2010-05,240.44,1
13838,2010-10,774.8100000000001,5
13838,2010-12,461.32,1
13838,2011-08,236.88,2
13838,2011-12,207.28,1
13839,2010-08,139.95000000000002,1
13840,2010-10,651.4,1
13841,2011-04,85.0,1
13842,2010-02,364.14,3
13842,2010-05,156.3,1
13842,2010-06,163.1,1
13842,2010-08,160.77,1
13842,2010-09,539.81,2
13842,2010-10,549.6,1
13842,2010-12,621.14,1
13842,2011-01,303.0,1
13842,2011-02,293.96,1
13842,2011-03,311.07,1
13842,2011-04,308.73,1
13842,2011-05,301.14,1
13842,2011-07,336.8,1
13842,2011-09,638.66,1
13842,2011-10,581.6899999999999,1
13843,2010-11,319.75,1
13844,2011-11,361.62,1
13845,2011-10,312.98,1
13846,2010-11,442.73,1
13846,2010-12,411.4,1
13846,2011-04,252.53,1
13846,2011-11,201.13,1
13847,2009-12,310.72,1
13848,2009-12,480.0,1
13848,2010-03,320.0,1
13848,2010-06,320.0,1
13848,2010-08,320.0,1
13848,2010-10,320.0,1
13848,2010-12,640.0,1
13848,2011-02,615.0,1
13848,2011-09,320.0,1
13849,2010-03,509.65,1
13849,2010-10,917.16,1
13849,2010-11,504.53999999999996,1
13849,2011-06,593.5799999999999,1
13849,2011-10,944.37,1
13850,2011-08,1595.48,1
13851,2010-01,199.29999999999998,1
13851,2010-09,366.7,2
13851,2010-11,1389.0,2
13851,2011-02,246.32,1
13851,2011-08,1106.96,1
13851,2011-09,1298.18,1
13852,2010-04,187.35000000000002,1
13853,2011-10,1090.14,1
13854,2010-01,228.67000000000002,1
13854,2010-02,548.76,2
13854,2010-03,312.39,1
13854,2010-04,357.55,2
13854,2010-05,338.1,1
13854,2010-06,140.79999999999998,1
13854,2010-09,709.35,2
13854,2010-10,733.1899999999999,2
13854,2010-11,466.23,2
13854,2010-12,918.8399999999999,2
13854,2011-01,649.95,2
13854,2011-02,1009.81,3
13854,2011-03,927.18,3
13854,2011-04,946.04,3
13854,2011-05,1017.12,3
13854,2011-07,663.3000000000001,2
13854,2011-08,322.32,1
13854,2011-09,626.2,2
13854,2011-10,316.76,1
13854,2011-11,719.12,2
13854,2011-12,302.28,1
13855,2009-12,809.1,2
13855,2010-04,394.0,1
13855,2010-07,107.24000000000001,1
13856,2010-03,107.58,1
13856,2010-04,196.88,2
13856,2010-05,64.63,1
13856,2010-06,192.16,2
13856,2010-08,83.7,1
13856,2010-09,108.58000000000001,1
13856,2011-05,94.39999999999999,1
13856,2011-06,294.1,2
13857,2010-05,214.65,1
13857,2010-08,186.18,1
13857,2010-09,239.28,1
13857,2010-10,235.5,1
13857,2010-11,125.3,2
13858,2011-10,216.17,1
13859,2010-06,314.7,1
13859,2011-01,201.16,1
13860,2011-09,405.88,1
13860,2011-10,211.93,2
13860,2011-11,308.64,1
13860,2011-12,319.45,1
13861,2010-06,128.43,1
13861,2010-10,144.82999999999998,1
13862,2010-11,346.73,1
13862,2011-01,425.1,1
13862,2011-02,253.75,1
13862,2011-04,173.46,1
13862,2011-06,300.2,1
13862,2011-07,300.86,1
13862,2011-08,327.93,1
13862,2011-09,308.4,1
13862,2011-11,119.66,1
13863,2010-04,304.52000000000004,1
13863,2010-06,327.6,1
13863,2010-08,301.65,1
13863,2011-04,305.78,1
13864,2010-11,662.4000000000001,1
13865,2011-02,123.30000000000001,1
13865,2011-06,159.22,1
13865,2011-07,100.82,1
13865,2011-10,118.22,1
13866,2011-09,145.67000000000002,1
13867,2011-05,138.85,1
13867,2011-09,443.79,1
13867,2011-11,422.45000000000005,1
13868,2011-11,507.54,1
13868,2011-12,2685.0,1
13869,2010-01,1232.88,1
13869,2010-03,496.66,1
13869,2010-06,753.47,1
13869,2010-08,1014.11,1
13869,2010-09,356.69,1
13869,2010-11,1059.41,1
13869,2010-12,323.62,1
13869,2011-01,562.39,1
13869,2011-03,687.15,1
13869,2011-08,1510.49,1
13870,2010-02,611.54,1
13870,2010-05,673.86,1
13870,2010-08,552.78,1
13870,2010-09,303.84000000000003,2
13870,2010-10,447.91999999999996,1
13870,2010-11,351.2,1
13870,2011-02,544.03,1
13870,2011-06,353.97,2
13870,2011-07,469.31000000000006,1
13870,2011-08,812.16,1
13870,2011-10,438.72,2
13870,2011-12,152.75,1
13871,2009-12,554.0,1
13871,2010-03,299.0,1
13871,2010-06,311.0,1
13871,2010-10,318.6,1
13871,2011-02,456.05,1
13871,2011-03,798.85,2
13871,2011-04,509.34000000000003,1
13871,2011-05,631.49,1
13871,2011-06,615.09,1
13871,2011-07,633.07,1
13871,2011-08,430.35,1
13871,2011-09,538.4,1
13871,2011-10,1257.85,3
13871,2011-11,532.76,1
13872,2009-12,252.12,1
13872,2010-03,364.31,1
13872,2010-06,303.14,1
13873,2010-03,149.55,1
13873,2010-05,113.15,1
13873,2010-10,264.96999999999997,2
13873,2010-11,121.65,1
13873,2011-02,121.45,1
13873,2011-05,108.95,1
13873,2011-08,159.20000000000002,1
13874,2010-02,150.35,1
13874,2010-03,285.68,1
13874,2010-04,197.0,1
13874,2010-05,307.95,1
13874,2010-07,567.72,2
13874,2010-12,540.45,1
13875,2009-12,164.59,1
13875,2010-02,450.38,1
13875,2010-03,640.8,2
13875,2010-05,311.75,1
13875,2010-06,377.35,1
13875,2010-07,471.35999999999996,1
13875,2010-09,310.05,1
13875,2010-11,301.3,1
13875,2011-02,340.65,1
13875,2011-03,343.03000000000003,1
13875,2011-06,384.2,1
13875,2011-07,356.92,1
13875,2011-10,361.99,1
13876,2011-10,122.7,1
13877,2010-01,154.83,1
13877,2010-08,177.61,1
13877,2011-09,117.24,1
13878,2010-04,580.98,1
13878,2010-05,404.75,1
13878,2010-06,159.6,1
13878,2011-10,1271.57,1
13879,2010-03,395.5,1
13880,2010-05,225.57,1
13880,2010-08,118.14,1
13880,2010-09,402.90000000000003,1
13880,2010-10,327.48,1
13880,2010-12,195.6,1
13880,2011-02,210.2,1
13880,2011-03,200.10000000000002,1
13880,2011-04,291.63,1
13880,2011-05,226.9,1
13880,2011-06,312.94,1
13880,2011-07,341.19,2
13880,2011-09,820.26,3
13880,2011-10,322.1,1
13880,2011-11,396.65,1
13881,2010-03,3341.3,2
13881,2010-04,3854.06,3
13881,2010-05,2265.8,2
13881,2010-06,1352.96,1
13881,2010-07,4692.92,1
13881,2010-08,334.56,1
13881,2010-09,7409.62,6
13881,2010-10,3467.08,4
13881,2010-11,1301.28,3
13881,2011-02,1025.34,1
13881,2011-03,673.9,1
13881,2011-04,309.88,1
13881,2011-05,1560.3400000000001,1
13881,2011-06,1648.8700000000001,3
13881,2011-07,563.07,1
13881,2011-08,1187.74,1
13881,2011-09,2755.04,3
13881,2011-10,2688.16,2
13881,2011-11,4178.0599999999995,5
13881,2011-12,569.12,1
